prng,prow,expt,identity1.x,checks,Test,Location,Year,Loc_Year_test,MM_CA,MM_CEC,MM_K,MM_MG,MM_OM,MM_P1,MM_PH,MM_CLAY,MM_SAND,MM_SILT,Plot,identity1.y,Yield,X,Population,Cl,Clre,Datt1,Datt4,Datt6,DDI,DPI,GNDVI,MCARI,MCARI3,mSR,mSR2,MTCI,MTVI1,ND1,ND2,NDchl,NDRE,NDVI1,NDVI2,NDVI3,NPCL,NPQI,OSAVI,PBI,PPR,PRI,PSNDb1,PSNDc1,PSNDc2,PSRI,PSSRc1,PSSRc2,PVR,PWI,RDVI,RVSI,SAVI,SIPI,SR1,SR2,SR3,SR4,DSWI-4,SRPI,TCARI,TCI,TVI,WBI,Latitude,Longitude
23,85,21-B-316,A17432-57,0,B,Burkey,2021,2021_B_Burkey,1805.95,15.65,169.76,218.95,3.11,14.47,5.61,24.18,39.76,36.06,4,A17432-57,47.65,4,A17432,0.991685167,0.608364436,0.783082272,2.51098396,6.798160033,0.1231865,6.702963182,0.373103755,0.070500989,0.247714216,6.026317025,0.439056022,2.496625731,0.62831322,0.047785506,-0.007120982,0.290458355,0.202650689,0.376340734,0.373103755,0.23323598,0.118404911,0.031280439,0.433460347,2.452916274,0.17224217,0.042758235,0.416689896,0.512209705,0.544989815,0.09311677,3.100122578,1.156063695,-0.211054128,0.947434669,0.427768771,0.00293375,0.433460347,0.498907255,0.788261104,0.322131748,1.036304202,0.45655417,1.006169585,0.788261104,0.162065782,0.087494656,22.01049,0.905783507,-93.78728706,42.01154039
5,63,20-B-307,A16357-24,0,B,CAD,2020,2020_B_CAD,1895.111,15.667,157.222,266.222,2.922,11.778,6.133,23.367,37.556,35.833,4,A16357-24,33.12,4,A16357,1.08527539,0.128254781,0.84590966,0.845198572,1.501168971,-0.092263,1.865654096,0.094912035,0.156225309,0.106938952,9.749714938,0.079109878,1.26948809,0.90596676,0.029941084,-0.015366226,0.212459639,0.122431028,0.087286736,0.094912035,0.060262889,0.018612032,0.028097739,0.245116584,1.603872164,0.102774672,0.04312031,0.195782888,0.241927398,0.281425737,0.02723561,1.638269733,1.255860374,0.5437025,0.9031651,0.360686215,0.038636,0.245116584,0.249821776,0.963456092,0.671574766,1.046252785,0.826630757,1.045064971,0.963456092,0.394519009,0.20770128,17.74042,0.948955044,-93.78753177,42.01190566
19,23,20-A-209,A17112-123,0,A,Burkey,2020,2020_A_Burkey,1949.333,15.333,154.222,276.333,2.789,16.778,5.867,26.278,36.478,38.489,4,A17112-123,77.17,4,A17112,0.986360198,0.097302791,0.807863931,1.551384871,2.459612474,0.03702079,2.897477533,0.15660701,0.041292298,0.028812977,2.198219801,0.07576604,1.861681314,0.212434511,0.0421007,0.077074628,0.158473894,0.091897151,0.095537725,0.15660701,0.046394251,0.129417264,0.00455953,0.152264842,1.581025286,0.100491866,0.037884104,0.135706205,0.233326903,0.280231132,0.154117072,1.608673774,1.070174359,0.03919114,0.925520744,0.177007075,0.041974021,0.152264842,0.249814357,0.770824711,0.562838766,0.905288863,0.729195813,0.884080574,0.770824711,0.105279361,0.05181779,6.43767884,0.992780466,-93.78869031,42.0123541
5,33,20-A-301,A17103-31,0,A,Burkey,2020,2020_A_Burkey,2232.222,17.222,180.222,263.333,3.233,37.222,5.789,27.8,36.2,39.089,4,A17103-31,65.49,4,A17103,0.999729891,0.114376146,0.774088525,2.021135094,3.371147527,0.022925507,4.030231118,0.150603883,0.045466363,0.032121475,4.561878745,0.087539119,1.111535357,0.2637048,0.033683664,0.062880749,0.16914224,0.082983039,0.102742005,0.150603883,0.054094512,0.053034856,0.034368573,0.185843782,1.570165498,0.072627773,0.036864117,0.155275713,0.229098024,0.263375361,0.110883381,1.594363566,1.12873035,-0.092657757,0.98981121,0.19244099,0.032570796,0.185843782,0.226875333,0.899272364,0.643059895,0.956059153,0.738217669,0.949018606,0.899272364,0.116224389,0.059226379,7.46130684,0.994994186,42.04757517,-93.73978008
19,115,21-A-313,A18102-169,0,A,Marsden_East,2021,2021_A_Marsden_East,2549.02,19.92,144.75,485.38,4.4,14.68,6.41,26.61,28.41,43.71,4,A18102-169,66.5,4,A18102,0.992800628,0.596015289,0.75898451,2.253193773,6.082579994,0.1381534,6.201305567,0.354430712,0.066463935,0.261409554,9.688080663,0.445339672,2.527280424,0.660678252,0.046623448,-0.016180777,0.280939156,0.193874686,0.375906038,0.354430712,0.229588513,0.032900599,0.02251654,0.425074214,2.370383939,0.146419169,0.0558866,0.410820005,0.472348278,0.496049321,0.059355908,2.790378988,1.128491592,-0.169408628,0.935170813,0.42789819,0.00444,0.425074214,0.461290539,0.936294743,0.366168488,1.089828801,0.476635151,1.058068489,0.936294743,0.159695009,0.086007333,23.455136,0.929890293,42.04680616,-93.73904449
5,45,21-B-306,A17112-241,0,B,Burkey,2021,2021_B_Burkey,3200.36,25.5,179.01,481.44,4.38,22.22,5.69,26.41,32.3,41.29,4,A17112-241,66.45,4,A17112,0.985617353,0.811970427,0.774711198,1.594299863,5.135111873,0.2746749,4.817734589,0.42344795,0.10547312,0.564417669,10.26602166,0.588462459,2.887648459,1.150742904,0.047610007,-0.040649429,0.315300942,0.237452892,0.446442574,0.42344795,0.288754967,0.072029942,0.006628413,0.51968745,2.757599453,0.174139368,0.048838779,0.471971719,0.554690498,0.565918503,0.067176777,3.491258303,1.127169606,-0.0576326,0.93847897,0.608569828,-0.01272955,0.51968745,0.538875334,0.865619534,0.294919172,1.121664724,0.405039081,1.098716996,0.865619534,0.247006473,0.135257865,42.513446,0.911585828,42.04642167,-93.73959621
16,5,21-B-204,IA10012,1,B,Burkey,2021,2021_B_Burkey,3518.91,24.91,199.43,455.71,4.53,31.06,5.73,27.86,32.84,39.3,4,IA10012,75.37,4,IA10012,0.992077319,0.48255435,0.800060945,2.777028998,6.635497207,0.1012917,6.806398427,0.309590898,0.048100551,0.166066868,6.930680731,0.350340925,2.664237914,0.458330652,0.035782478,0.002118662,0.256487553,0.179963788,0.300481284,0.309590898,0.194378161,0.055883701,0.022880323,0.356556377,2.12282399,0.110577899,0.035631115,0.340939264,0.420933836,0.426145881,0.074377816,2.453836751,1.133748809,-0.228633683,0.93164416,0.335389141,0.00248635,0.356556377,0.404503456,0.894147999,0.424285914,1.031813609,0.527194487,0.991737444,0.894147999,0.117944573,0.062371535,15.876462,0.938955593,42.00927231,-93.77772411
5,35,21-A-211Y,A18109-81,0,A,Marsden_East,2021,2021_A_Marsden_East,3546.77,25.44,212.59,658.99,4.64,34.14,6.6,28.78,27.85,42.07,4,A18109-81,84.6,4,A18109,0.971048681,1.92041777,0.816079215,4.165815868,31.7017146,0.17467473,31.77565684,0.561955953,0.047715048,0.466644798,-10.78070542,1.206396872,3.908373027,0.600285438,0.053598415,-0.231873273,0.488073172,0.383127392,0.707754516,0.561955953,0.489850287,-0.26926521,0.086645455,0.653900684,4.004627326,0.121841462,0.072031199,0.724235449,0.684102423,0.661404671,-0.042890375,5.331166008,1.174920698,-0.268288265,0.815015485,0.521376328,0.00064215,0.653900684,0.679280574,1.736971096,0.235280035,1.90037284,0.280445839,1.771971338,1.736971096,0.103916609,0.064800183,22.091187,0.838356493,42.00965632,-93.77919364
53,43,20-A-308,A17435-114,0,A,Burkey,2020,2020_A_Burkey,3606,25.333,198.778,523.667,4.178,26.111,6.133,27.989,31.844,39.244,4,A17435-114,72.45,4,A17435,0.987331191,0.175051333,0.828483755,2.896686017,4.945323364,0.037436249,6.135789047,0.14027869,0.039139917,0.04348227,9.706516904,0.130791052,1.528588715,0.216164446,0.023232224,0.005846925,0.177141809,0.089794108,0.125764628,0.14027869,0.080481472,-0.02551292,0.044079144,0.185171105,1.512418378,0.031920537,0.021292539,0.165191473,0.197929872,0.209819606,0.033732155,1.493547547,1.089512714,-0.210001093,1.00803175,0.165208953,0.02797823,0.185171105,0.193014877,1.052361741,0.683081523,1.024111293,0.753957185,0.986879688,1.052361741,0.100327319,0.052446586,6.7814953,0.985052143,42.01449461,-93.78699844
26,53,20-B-308,A16360-8,0,B,CAD,2020,2020_B_CAD,4084,25,170.444,393.444,4.189,14.667,7.367,26.922,34.322,39.378,4,A16360-8,52.94,4,A16360,1.003923602,0.414293135,0.741150071,0.549554659,3.581297058,-0.1401518,3.993804749,0.306080158,0.458864925,0.34950932,-74.43588013,0.436040644,0.931572466,3.279530784,0.056784508,-0.262200545,0.395168477,0.224620046,0.515652811,0.306080158,0.171600179,-0.073700723,0.021695917,0.749548676,3.344305054,0.294316829,0.075429725,0.65883026,0.655019706,0.675798873,-0.026597956,4.797432594,1.542001722,0.419990759,0.83431901,1.13643413,-0.0435635,0.749548676,0.667843981,1.159129397,0.287470432,1.837601039,0.531299582,1.774134805,1.159129397,0.888578916,0.572004487,77.936956,0.860112059,42.01394598,-93.78780785
24,85,21-B-316,A17432-6,0,B,Burkey,2021,2021_B_Burkey,1871.83,15.96,171.36,223.38,3.12,13.38,5.61,23.83,40.07,36.1,5,A17432-6,55.49,5,A17432,0.978646126,1.370265182,0.764591182,1.512005297,9.145002962,0.3493548,8.727708643,0.546889301,0.172323648,0.921483708,36.52331093,0.950410195,2.870104994,1.548112092,0.065354754,-0.193053582,0.403474929,0.295800813,0.666431819,0.546889301,0.406574886,0.028950032,0.028070809,0.730506807,3.875139657,0.254485379,0.077814393,0.687244948,0.71656279,0.725710302,0.013155036,6.056236546,1.16761304,-0.093139655,0.886269018,0.819226536,-0.0195885,0.730506807,0.711771788,0.943728984,0.179910119,1.568778169,0.29291734,1.49175251,0.943728984,0.33367948,0.208062307,56.570948,0.881284552,42.01504235,-93.78832402
20,23,20-A-209,A17112-163,0,A,Burkey,2020,2020_A_Burkey,1961.333,15.667,156,276.111,2.833,18.667,5.889,26.356,36.044,38.678,5,A17112-163,57.01,5,A17112,0.993200431,0.102155108,0.841348355,1.506890339,2.364701699,0.03628073,2.860420552,0.152745328,0.04826428,0.034387643,2.387599323,0.076000517,1.261672901,0.261836074,0.021073031,0.065487684,0.148205903,0.086939853,0.094827908,0.152745328,0.048595419,0.110468115,0.022441912,0.164615317,1.571764174,0.082788516,0.032688825,0.142167181,0.229166742,0.271858196,0.132857162,1.594594848,1.107486496,0.064716583,0.95134054,0.194328057,0.033382664,0.164615317,0.236247469,0.801042256,0.622427303,0.903844477,0.734988598,0.880203963,0.801042256,0.123251873,0.061300332,7.38709028,0.960378504,-93.78731364,42.0115594
6,63,20-B-307,A16355-143,0,B,CAD,2020,2020_B_CAD,2027.556,15.333,154.556,271.778,3.1,12.444,6.133,23.411,36.533,36.178,5,A16355-143,53.69,5,A16355,1.113184239,0.122024259,0.881576952,0.845801102,1.669981817,-0.241284,1.944669077,0.083906619,0.146513283,0.10307281,-5.966445629,0.075371719,1.360576755,1.11628104,-0.018763395,-0.020461578,0.254146905,0.106078486,0.085991308,0.083906619,0.057503706,-0.063627451,0.026946196,0.28893688,1.768906682,0.02891299,-0.021696886,0.241014496,0.207151972,0.246387514,-0.102119369,1.522551522,1.37677643,0.55524392,0.943209296,0.43471382,0.1252435,0.28893688,0.225893756,1.135902,0.79148236,1.053906284,0.845177402,1.054194,1.135902,0.375391088,0.197473839,17.00606,0.964261774,-93.78755835,42.01192467
6,33,20-A-301,A17103-35,0,A,Burkey,2020,2020_A_Burkey,2194.444,16.667,174,258.111,3.044,35.889,5.756,27.589,36.922,38.933,5,A17103-35,62.79,5,A17103,0.959489112,0.113816811,0.827256333,2.148222402,3.582623318,0.024955575,4.041229749,0.147012224,0.035914014,0.030704987,3.535080782,0.099921275,0.81636203,0.229173848,0.034622282,0.040942304,0.174607238,0.082372407,0.10054807,0.147012224,0.053844217,0.045731772,0.021363824,0.173334492,1.530102031,0.082527815,0.032571097,0.151087082,0.21856629,0.254439807,0.105219728,1.55939816,1.103447346,-0.104198846,0.999183122,0.177473002,0.030843104,0.173334492,0.214122044,0.912536325,0.622884929,0.939691034,0.74366058,0.914528324,0.912536325,0.093236829,0.04706323,6.44525264,1.072701276,-93.78871689,42.01237311
20,115,21-A-313,A18105-127,0,A,Marsden_East,2021,2021_A_Marsden_East,2658.96,20.62,143.56,493.65,4.56,17.18,6.47,26.79,27.82,44.07,5,A18105-127,79.6,5,A18105,0.983212166,0.754188199,0.761361806,2.460983085,7.500976354,0.1561068,7.452141602,0.402180715,0.073466861,0.323037008,11.72004275,0.554747866,2.740536097,0.692243124,0.045494723,-0.040328902,0.293315246,0.218869445,0.438412399,0.402180715,0.273833211,0.040518165,0.020333168,0.472321243,2.58819608,0.166396138,0.054215218,0.462482118,0.523711377,0.546977635,0.053239536,3.199134524,1.119543746,-0.201169587,0.87873862,0.46092322,0.00303015,0.472321243,0.510814163,0.922119254,0.314538745,1.137840994,0.42634967,1.105330278,0.922119254,0.169292638,0.093248073,25.604006,0.90744284,42.04752024,-93.73978008
6,45,21-B-306,A17112-104,0,B,Burkey,2021,2021_B_Burkey,3130.06,25.58,181.76,460.52,4.35,20.14,5.61,26.22,33.41,40.37,5,A17112-104,73.37,5,A17112,0.969654365,0.444778226,0.764002251,1.892184104,4.35356784,0.1382722,4.707568429,0.316202876,0.075832749,0.219464551,5.635403399,0.348613372,2.169243562,0.661356456,0.041014508,0.0108674,0.227915298,0.168641298,0.303342898,0.316202876,0.181929887,0.07891872,0.014458763,0.373707808,2.126966487,0.109493419,0.033277552,0.340583081,0.430264089,0.457310647,0.086791595,2.510398348,1.112813165,-0.105333874,0.932209839,0.404054638,0.00452085,0.373707808,0.42057899,0.853707756,0.388542131,1.010481101,0.519522588,0.983843092,0.853707756,0.182365619,0.096505823,23.287238,0.89176211,42.04675123,-93.73904449
17,5,21-B-204,A17112-200,0,B,Burkey,2021,2021_B_Burkey,3334.71,23.76,191.79,442.23,4.38,30.32,5.71,27.53,33.08,39.39,5,A17112-200,76.91,5,A17112,1.043887508,1.13189872,0.756878556,1.911959461,8.262718347,0.2576435,8.662851584,0.471567206,0.114567441,0.621982861,875.4638984,0.799822282,2.914344532,1.102754208,0.049653331,-0.161650516,0.349191855,0.269684568,0.56529424,0.471567206,0.361409746,-0.027470359,-0.010621122,0.619892504,2.991696918,0.186081224,0.050810987,0.580237176,0.610895711,0.627591227,0.007741589,4.140010165,1.123818262,-0.134501958,0.899517529,0.639560087,-0.0094193,0.619892504,0.604634277,1.056492589,0.263111423,1.404561265,0.359095251,1.390990149,1.056492589,0.250758741,0.148236636,41.384254,0.89072709,42.04636673,-93.73959621
6,35,21-A-211Y,A18110-57,0,A,Marsden_East,2021,2021_A_Marsden_East,3567.44,25.83,215.42,659.27,4.62,34.75,6.58,28.23,28.51,42.01,5,A18110-57,81.1,5,A18110,0.994141925,1.898258524,0.765403429,2.321912512,22.71248429,0.25004346,26.12037528,0.603191166,0.112317667,0.722898253,-17.3825096,1.255657601,3.304270638,0.975918648,0.071396868,-0.317609644,0.456902847,0.344627481,0.771852419,0.603191166,0.486950394,-0.220412559,0.013683714,0.767855711,4.618503435,0.222259051,0.092177327,0.78150448,0.751078991,0.74246252,-0.031005732,7.034677378,1.134402382,-0.187715696,0.83589705,0.687965964,-0.00832465,0.767855711,0.753405803,1.565459491,0.180885748,2.220730914,0.247511864,2.084092447,1.565459491,0.200061066,0.137075418,36.672826,0.846992504,42.00929976,-93.77772412
54,43,20-A-308,A17433-101,0,A,Burkey,2020,2020_A_Burkey,3604.444,25,194.556,528.556,4.111,24.333,6.133,27.9,31.922,39.111,5,A17433-101,78.88,5,A17433,1.000019419,0.142161284,0.847928297,2.729464705,4.296074327,0.014495696,5.811071114,0.125891891,0.038213371,0.035268921,11.01045207,0.088493449,1.288550637,0.191687049,0.025322862,0.034688688,0.177928953,0.079075736,0.102654505,0.125891891,0.066363483,-0.015943951,0.078759158,0.164006651,1.469901818,0.040133448,0.024412359,0.145088722,0.182832183,0.196466017,0.049631101,1.447477689,1.090666587,-0.19179495,0.976999112,0.149677321,0.023192494,0.164006651,0.166240608,1.032404558,0.728182686,0.990950524,0.776369486,0.965882158,1.032404558,0.098192957,0.050844563,5.71453522,1.013446584,42.00968377,-93.77919365
27,53,20-B-308,A16358-71,0,B,CAD,2020,2020_B_CAD,4095.111,25,166,397.556,4.044,13,7.511,26.8,34.856,40.033,5,A16358-71,46.24,5,A16358,0.966521401,0.14440748,0.819437145,1.100704239,1.764078999,0.1351968,2.189507693,0.14967473,0.049905824,0.089212879,3.598065657,0.11087665,2.016414653,0.41909004,0.022095442,0.044067907,0.140126759,0.120488843,0.121265432,0.14967473,0.067341436,0.061863265,0.023236257,0.177805854,1.548464277,0.089025339,0.037428523,0.161996056,0.213984453,0.250119624,0.088091129,1.544478933,1.104673393,0.293716766,0.921244446,0.235998696,0.0911151,0.177805854,0.21335945,0.883481673,0.621822749,0.955734497,0.739622476,0.928521607,0.883481673,0.133249495,0.066790111,12.8367,0.947365119,42.01449458,-93.78707206
25,85,21-B-316,A17436-140,0,B,Burkey,2021,2021_B_Burkey,1955.17,16.01,170.19,227.05,3.1,13.62,5.58,23.75,40.17,36.08,6,A17436-140,57.36,6,A17436,0.983648289,0.810774465,0.800814046,3.404090681,11.22695209,0.135751,10.07940934,0.43137679,0.054292586,0.267818535,9.680412323,0.584815436,3.068727807,0.579883872,0.055517302,-0.018992951,0.362624278,0.243321121,0.44866577,0.43137679,0.288452338,0.079101492,0.012655074,0.488899648,2.940147439,0.160288447,0.060791799,0.488043786,0.572164873,0.574084381,0.073559735,3.674697975,1.175743529,-0.287622991,0.954432446,0.441454638,-0.0016722,0.488899648,0.545739863,0.853393786,0.300257476,1.085358063,0.397256134,1.04744346,0.853393786,0.124053732,0.068138124,20.41366,0.954829061,42.01394595,-93.78788147
21,23,20-A-209,A17438-77,0,A,Burkey,2020,2020_A_Burkey,1977.667,16,158.778,280.667,2.833,19.556,5.9,26.467,35.9,38.889,6,A17438-77,51.62,6,A17438,0.989017616,0.095133472,0.834575703,1.942099584,3.028152878,0.047306856,3.655576209,0.139772658,0.028061863,0.025209039,2.54009631,0.080991077,1.495119322,0.177916679,0.026555023,0.052776037,0.140581932,0.093858369,0.091354242,0.139772658,0.045406879,0.088237952,0.023914802,0.143373235,1.498428223,0.071787839,0.032055199,0.130997177,0.212589456,0.240309053,0.126126518,1.539971068,1.105431006,-0.057416178,0.972484981,0.152276263,0.025123404,0.143373235,0.209696367,0.83783335,0.669603524,0.919958342,0.7547359,0.899416261,0.83783335,0.07372413,0.036521022,5.2685465,0.970937368,42.01504232,-93.78839764
7,33,20-A-301,A17101-158,0,A,Burkey,2020,2020_A_Burkey,2147.111,16.222,168,256.333,2.833,34.556,5.722,27.189,37.467,38.733,6,A17101-158,75.37,6,A17101,1.070796905,0.119269572,0.765650322,2.207185627,3.800410937,0.051944942,4.471621924,0.159909447,0.046914219,0.031948594,3.828913702,0.095202722,1.307342411,0.311022786,0.046408046,0.054866139,0.168986296,0.110888657,0.115749439,0.159909447,0.056278622,0.057129964,0.050089476,0.216378432,1.639909028,0.087840817,0.049073716,0.182212603,0.277534516,0.306469522,0.132705569,1.76829834,1.123067637,-0.119414269,0.943190723,0.220234117,0.048721616,0.216378432,0.273374791,0.891914967,0.563081222,0.938441739,0.724272533,0.952180336,0.891914967,0.119457839,0.061358856,8.31716994,0.926139095,-93.78734022,42.01157842
7,63,20-B-307,A16355-219,0,B,CAD,2020,2020_B_CAD,2278.556,15.333,155.778,262.556,3.367,12.778,6.222,23.678,36.022,37.344,6,A16355-219,63.02,6,A16355,1.06954433,0.125282592,0.833783153,0.871680318,1.453929647,-0.007483,1.86241869,0.096855409,0.124358506,0.100791627,26.93199287,0.078484716,1.381435264,0.71719056,0.021768501,-0.009850642,0.176398995,0.115823127,0.086117066,0.096855409,0.058948674,0.006017768,0.025027763,0.205869547,1.50039912,0.07677226,0.035733923,0.164401029,0.198807371,0.228127176,0.016154264,1.496278583,1.175818209,0.524117668,0.91350083,0.296781371,0.0415595,0.205869547,0.196039455,0.988036459,0.701471962,1.029532,0.823394391,1.029045262,0.988036459,0.322249079,0.167848795,16.20234,0.949482935,-93.78758493,42.01194369
21,115,21-A-313,A18116-157,0,A,Marsden_East,2021,2021_A_Marsden_East,2671.04,20.84,143.18,497.6,4.56,17,6.46,26.8,27.8,44.21,6,A18116-157,65.8,6,A18116,0.962372923,0.497224655,0.781790444,2.667766579,6.299881039,0.1173324,6.520691598,0.328687996,0.051844095,0.185617808,6.703492376,0.366751194,2.696431716,0.496625856,0.043066014,0.021624442,0.249399103,0.193042666,0.321008475,0.328687996,0.199110903,0.072879524,0.038176485,0.367903942,2.218238871,0.135789243,0.051134862,0.356653081,0.441134803,0.458151183,0.098467709,2.578680529,1.131899143,-0.214023689,0.948130929,0.355334338,0.0057875,0.367903942,0.417205049,0.864142203,0.395769592,1.000036519,0.505244275,0.979189908,0.864142203,0.125766444,0.066326142,17.651912,0.939053761,-93.78874347,42.01239213
7,45,21-B-306,A17112-228,0,B,Burkey,2021,2021_B_Burkey,3083.45,25.24,182.33,446.08,4.39,19.38,5.56,26.49,33.56,39.95,6,A17112-228,75.13,6,A17112,0.993443209,0.81287804,0.740568965,1.356229262,4.569895015,0.2680502,5.025065418,0.418161032,0.148300969,0.594384189,13.23878319,0.607886851,2.482212354,1.323280068,0.050741177,-0.091179958,0.280665976,0.220904377,0.480660844,0.418161032,0.288984459,0.075885088,0.026823595,0.554012499,2.681881309,0.191845786,0.05183728,0.502082626,0.560024167,0.571935085,0.035073342,3.54570422,1.12184646,-0.000697241,0.887214177,0.656795934,-0.01034505,0.554012499,0.556915106,0.858934586,0.281446644,1.257139282,0.41027708,1.21070034,0.858934586,0.332427773,0.189192595,48.918182,0.885878008,42.04746531,-93.73978008
18,5,21-B-204,A17107-22,0,B,Burkey,2021,2021_B_Burkey,3145.56,22.45,185.52,424.53,4.3,29.73,5.7,27.17,33.43,39.4,6,A17107-22,74.66,6,A17107,1.016532401,0.87466372,0.785695038,2.500922875,8.174170846,0.1787673,7.686910969,0.434077698,0.071306434,0.385038012,15.65687842,0.619310379,2.914570812,0.786232656,0.043964121,-0.047049681,0.333446649,0.234791514,0.464570591,0.434077698,0.304266448,0.063335394,0.037773999,0.516010039,2.789305318,0.128845945,0.047362813,0.493584572,0.557468313,0.577135676,0.046003724,3.519450377,1.137675267,-0.208635121,0.963882399,0.512356246,-0.0112675,0.516010039,0.540088111,0.880874097,0.295364772,1.137232412,0.394624574,1.114530928,0.880874097,0.165551286,0.091399735,28.628796,0.942367569,42.0466963,-93.73904449
